Subject ID,Subject Mass (g),Cage,Time (min),VO2 (ml/h/kg),VCO2 (ml/h/kg),H(1),RER,Feed,Water,"XY, XT (counts)",Hour,Day,Experiment Hour (hrs),Exp Day,Weight (g),XA,YA,DateOneHours,Ambulatory Movements (counts),DateHalfHours,ThirtyMinute,O2,CO2,dO2,dCO2,VO2(1),VO2(2),VO2(3),VCO2(1),VCO2(2),VCO2(3),RER,H(1),H(2),H(3),XT+YT,XT,XA,XF,YT,YA,YF,Z,CenT,CenA,CenF,PerT,PerA,PerF,DistK,DistD,Speed,Drink,Feed,Feces,Urine,Weight,Gender
C57 C12 F0,24.8,BOX 4_4,8:15,3874,3649,19.301,0.942,7.86,8.39,418,3/3/2021 8:15,3/3/2021,45,3,24.8,258,123,3/3/2021 8:00,381,3/3/2021 8:00,8:00 AM,20.44,0.34,0.307,0.293,3874,1485,84,3649,1399,79,0.942,19.301,7.399,0.417,418,201,118,83,217,103,114,93,328,162,166,90,59,31,783735,1227,2,8.39,7.86,0,0,24.4,F
C57 C12 F0,24.8,BOX 4_4,8:25,3663,3337,18.126,0.911,7.86,8.39,321,3/3/2021 8:25,3/3/2021,45,3,24.8,145,47,3/3/2021 8:00,192,3/3/2021 8:00,8:00 AM,20.46,0.315,0.289,0.268,3663,1404,79,3337,1279,72,0.911,18.126,6.949,0.392,321,191,114,77,130,57,73,116,251,135,116,70,36,34,784990,1255,2,8.39,7.86,0,0,23.6,F
C57 C12 F0,24.8,BOX 4_4,8:35,3618,3421,18.042,0.946,7.86,8.39,663,3/3/2021 8:35,3/3/2021,45,3,24.8,35,0,3/3/2021 8:00,35,3/3/2021 8:30,8:30 AM,20.47,0.317,0.282,0.27,3618,1387,78,3421,1312,74,0.946,18.042,6.917,0.39,663,402,258,144,261,123,138,171,569,318,251,94,63,31,786848,1858,3,8.39,7.86,0,0,24.8,F
C57 C12 F0,24.7,BOX 4_4,8:45,3430,3182,17.036,0.928,7.86,8.39,373,3/3/2021 8:45,3/3/2021,45,3,24.7,0,0,3/3/2021 8:00,0,3/3/2021 8:30,8:30 AM,20.48,0.302,0.271,0.255,3430,1315,74,3182,1220,69,0.928,17.036,6.531,0.368,373,262,145,117,111,47,64,204,360,183,177,13,9,4,787946,1098,2,8.39,7.86,0,0,24.8,F
C57 C12 F0,24.7,BOX 4_4,8:55,3133,2838,15.485,0.906,7.86,8.39,134,3/3/2021 8:55,3/3/2021,45,3,24.7,0,0,3/3/2021 8:00,0,3/3/2021 8:30,8:30 AM,20.5,0.275,0.247,0.228,3133,1201,68,2838,1088,61,0.906,15.485,5.936,0.334,134,83,35,48,51,0,51,16,134,35,99,0,0,0,788255,309,1,8.39,7.86,0,0,24.8,F
C57 C12 F0,24.6,BOX 4_4,9:05,2592,2281,12.739,0.88,7.86,8.39,55,3/3/2021 9:05,3/3/2021,46,3,24.6,0,0,3/3/2021 9:00,0,3/3/2021 9:00,9:00 AM,20.55,0.231,0.204,0.184,2592,994,56,2281,874,49,0.88,12.739,4.884,0.275,55,0,0,0,55,0,55,0,55,0,55,0,0,0,788255,0,0,8.39,7.86,0,0,24.7,F
C57 C12 F0,24.6,BOX 4_4,9:15,2736,2375,13.409,0.868,7.86,8.39,6,3/3/2021 9:15,3/3/2021,46,3,24.6,0,0,3/3/2021 9:00,0,3/3/2021 9:00,9:00 AM,20.53,0.238,0.214,0.191,2736,1049,59,2375,911,51,0.868,13.409,5.141,0.29,6,0,0,0,6,0,6,0,6,0,6,0,0,0,788255,0,0,8.39,7.86,0,0,24.7,F
C57 C12 F0,24.4,BOX 4_4,9:25,3056,2495,14.805,0.816,7.86,8.39,7,3/3/2021 9:25,3/3/2021,46,3,24.4,0,0,3/3/2021 9:00,0,3/3/2021 9:00,9:00 AM,20.51,0.248,0.237,0.201,3056,1172,66,2495,957,54,0.816,14.805,5.676,0.32,7,0,0,0,7,0,7,0,7,0,7,0,0,0,788255,0,0,8.39,7.86,0,0,24.6,F
C57 C12 F0,21.7,BOX 4_4,9:35,2918,2350,14.099,0.805,7.86,8.39,8,3/3/2021 9:35,3/3/2021,46,3,21.7,152,66,3/3/2021 9:00,218,3/3/2021 9:30,9:30 AM,20.52,0.237,0.225,0.188,2918,1119,63,2350,901,51,0.805,14.099,5.405,0.305,8,0,0,0,8,0,8,1,8,0,8,0,0,0,788255,0,0,8.39,7.86,0,0,24.6,F
C57 C12 F0,22.8,BOX 4_4,9:45,2841,2317,13.76,0.815,7.86,8.39,3,3/3/2021 9:45,3/3/2021,46,3,22.8,57,33,3/3/2021 9:00,90,3/3/2021 9:30,9:30 AM,20.53,0.234,0.218,0.185,2841,1089,61,2317,888,50,0.815,13.76,5.275,0.297,3,0,0,0,3,0,3,0,3,0,3,0,0,0,788255,0,0,8.39,7.86,0,0,24.4,F
C57 C12 F0,22.2,BOX 4_4,9:55,3246,2697,15.773,0.831,7.86,8.44,349,3/3/2021 9:55,3/3/2021,46,3,22.2,10,18,3/3/2021 9:00,28,3/3/2021 9:30,9:30 AM,20.5,0.264,0.251,0.216,3246,1244,70,2697,1034,58,0.831,15.773,6.047,0.341,349,222,152,70,127,66,61,56,264,150,114,85,68,17,789858,1602,3,8.44,7.86,0,0,21.7,F
C57 C12 F0,22.2,BOX 4_4,10:05,3155,2525,15.228,0.8,7.86,8.44,158,3/3/2021 10:05,3/3/2021,47,3,22.2,37,21,3/3/2021 10:00,58,3/3/2021 10:00,10:00 AM,20.51,0.254,0.243,0.203,3155,1210,68,2525,968,55,0.8,15.228,5.838,0.329,158,93,57,36,65,33,32,25,121,69,52,37,21,16,797352,7495,12,8.44,7.86,0,0,22.8,F
C57 C12 F0,22.3,BOX 4_4,10:15,3641,2816,17.462,0.774,7.86,8.44,60,3/3/2021 10:15,3/3/2021,47,3,22.3,110,105,3/3/2021 10:00,215,3/3/2021 10:00,10:00 AM,20.46,0.28,0.279,0.227,3641,1396,79,2816,1080,61,0.774,17.462,6.695,0.377,60,19,10,9,41,18,23,3,50,23,27,10,5,5,805819,8467,14,8.44,7.86,0,0,22.2,F
C57 C12 F0,23.2,BOX 4_4,10:25,4790,3807,23.088,0.795,7.86,8.44,124,3/3/2021 10:25,3/3/2021,47,3,23.2,90,107,3/3/2021 10:00,197,3/3/2021 10:00,10:00 AM,20.38,0.356,0.368,0.306,4790,1836,103,3807,1460,82,0.795,23.088,8.851,0.499,124,80,37,43,44,21,23,14,95,47,48,29,11,18,806393,574,1,8.44,7.86,0,0,22.2,F
C57 C12 F0,23.2,BOX 4_4,10:35,4481,3490,21.52,0.779,7.86,8.44,339,3/3/2021 10:35,3/3/2021,47,3,23.2,72,18,3/3/2021 10:00,90,3/3/2021 10:30,10:30 AM,20.4,0.336,0.352,0.287,4481,1718,97,3490,1338,75,0.779,21.52,8.25,0.465,339,165,110,55,174,105,69,74,240,156,84,99,59,40,807930,1537,3,8.44,7.86,0,0,22.3,F
C57 C12 F0,23.5,BOX 4_4,10:45,4314,3411,20.775,0.791,7.86,8.44,282,3/3/2021 10:45,3/3/2021,47,3,23.5,133,144,3/3/2021 10:00,277,3/3/2021 10:30,10:30 AM,20.42,0.322,0.332,0.275,4314,1654,93,3411,1308,74,0.791,20.775,7.964,0.449,282,122,90,32,160,107,53,75,196,137,59,86,60,26,809106,1176,2,8.44,7.86,0,0,23.2,F
C57 C12 F0,23.5,BOX 4_4,10:55,3569,2841,17.209,0.796,7.86,8.44,193,3/3/2021 10:55,3/3/2021,47,3,23.5,198,195,3/3/2021 10:00,393,3/3/2021 10:30,10:30 AM,20.48,0.273,0.272,0.226,3569,1368,77,2841,1089,61,0.796,17.209,6.597,0.372,193,158,72,86,35,18,17,72,96,49,47,97,41,56,809991,885,1,8.44,7.86,0,0,23.2,F
C57 C12 F0,23.5,BOX 4_4,11:05,3304,2655,15.958,0.803,7.86,8.44,459,3/3/2021 11:05,3/3/2021,48,3,23.5,167,88,3/3/2021 11:00,255,3/3/2021 11:00,11:00 AM,20.5,0.259,0.254,0.213,3304,1267,71,2655,1018,57,0.803,15.958,6.118,0.345,459,222,133,89,237,144,93,138,179,120,59,280,157,123,812668,2677,4,8.44,7.86,0,0,23.5,F
C57 C12 F0,23.5,BOX 4_4,11:15,3429,2773,16.58,0.809,7.86,8.44,622,3/3/2021 11:15,3/3/2021,48,3,23.5,177,162,3/3/2021 11:00,339,3/3/2021 11:00,11:00 AM,20.49,0.268,0.264,0.222,3429,1314,74,2773,1063,60,0.809,16.58,6.356,0.358,622,306,198,108,316,195,121,156,308,200,108,314,193,121,816378,3710,6,8.44,7.86,0,0,23.5,F
C57 C12 F0,23.5,BOX 4_4,11:25,4143,3451,20.143,0.833,7.86,8.46,462,3/3/2021 11:25,3/3/2021,48,3,23.5,111,106,3/3/2021 11:00,217,3/3/2021 11:00,11:00 AM,20.43,0.322,0.319,0.276,4143,1588,89,3451,1323,75,0.833,20.143,7.722,0.435,462,281,167,114,181,88,93,162,233,126,107,229,129,100,818871,2493,4,8.46,7.86,0,0,23.5,F
C57 C12 F0,23.5,BOX 4_4,11:35,3704,3089,18.015,0.834,7.86,8.48,571,3/3/2021 11:35,3/3/2021,48,3,23.5,102,42,3/3/2021 11:00,144,3/3/2021 11:30,11:30 AM,20.47,0.293,0.286,0.247,3704,1420,80,3089,1184,67,0.834,18.015,6.906,0.389,571,283,177,106,288,162,126,162,276,172,104,295,167,128,822036,3165,5,8.48,7.86,0,0,23.5,F
C57 C12 F0,23.5,BOX 4_4,11:45,3400,2904,16.611,0.854,7.86,8.53,405,3/3/2021 11:45,3/3/2021,48,3,23.5,153,71,3/3/2021 11:00,224,3/3/2021 11:30,11:30 AM,20.49,0.279,0.265,0.233,3400,1303,73,2904,1113,63,0.854,16.611,6.368,0.359,405,197,111,86,208,106,102,132,196,97,99,209,120,89,823987,1951,3,8.53,7.86,0,0,23.5,F
C57 C12 F0,23.9,BOX 4_4,11:55,3945,3367,19.271,0.854,7.86,8.54,300,3/3/2021 11:55,3/3/2021,48,3,23.9,207,159,3/3/2021 11:00,366,3/3/2021 11:30,11:30 AM,20.44,0.318,0.309,0.272,3945,1512,85,3367,1291,73,0.854,19.271,7.388,0.416,300,201,102,99,99,42,57,198,147,78,69,153,66,87,825379,1392,2,8.54,7.86,0,0,23.5,F
C57 C12 F0,24.1,BOX 4_4,12:05,3700,3296,18.227,0.891,7.86,8.56,390,3/3/2021 12:05,3/3/2021,49,3,24.1,103,25,3/3/2021 12:00,128,3/3/2021 12:00,12:00 PM,20.46,0.309,0.289,0.263,3700,1418,80,3296,1263,71,0.891,18.227,6.987,0.394,390,259,153,106,131,71,60,228,175,114,61,215,110,105,827036,1657,3,8.56,7.86,0,0,23.5,F
C57 C12 F0,23.8,BOX 4_4,12:15,3395,2951,16.645,0.869,7.86,8.66,595,3/3/2021 12:15,3/3/2021,49,3,23.8,4,2,3/3/2021 12:00,6,3/3/2021 12:00,12:00 PM,20.49,0.283,0.265,0.236,3395,1302,73,2951,1131,64,0.869,16.645,6.381,0.36,595,306,207,99,289,159,130,167,458,278,180,137,88,49,829495,2460,4,8.66,7.86,0,0,23.9,F
C57 C12 F0,23.6,BOX 4_4,12:25,3027,2625,14.833,0.867,7.86,8.69,225,3/3/2021 12:25,3/3/2021,49,3,23.6,2,1,3/3/2021 12:00,3,3/3/2021 12:00,12:00 PM,20.52,0.258,0.238,0.212,3027,1160,65,2625,1006,57,0.867,14.833,5.686,0.32,225,163,103,60,62,25,37,139,165,85,80,60,43,17,830429,933,2,8.69,7.86,0,0,24.1,F
C57 C12 F0,23.6,BOX 4_4,12:35,2755,2390,13.5,0.867,7.86,8.69,50,3/3/2021 12:35,3/3/2021,49,3,23.6,0,0,3/3/2021 12:00,0,3/3/2021 12:30,12:30 PM,20.54,0.237,0.214,0.191,2755,1056,60,2390,916,52,0.867,13.5,5.176,0.292,50,29,4,25,21,2,19,31,50,6,44,0,0,0,830641,212,0,8.69,7.86,0,0,23.8,F
C57 C12 F0,23.8,BOX 4_4,12:45,2062,1728,10.037,0.838,7.86,8.69,11,3/3/2021 12:45,3/3/2021,49,3,23.8,0,0,3/3/2021 12:00,0,3/3/2021 12:30,12:30 PM,20.59,0.187,0.161,0.14,2062,790,45,1728,662,37,0.838,10.037,3.848,0.217,11,5,2,3,6,1,5,3,11,3,8,0,0,0,830670,29,0,8.69,7.86,0,0,23.6,F
C57 C12 F0,23.9,BOX 4_4,12:55,1957,1564,9.444,0.799,7.86,8.69,8,3/3/2021 12:55,3/3/2021,49,3,23.9,0,0,3/3/2021 12:00,0,3/3/2021 12:30,12:30 PM,20.6,0.173,0.15,0.125,1957,750,42,1564,600,34,0.799,9.444,3.62,0.204,8,8,0,8,0,0,0,2,8,0,8,0,0,0,830701,31,0,8.69,7.86,0,0,23.6,F
C57 C12 F0,23.9,BOX 4_4,13:05,2190,1737,10.55,0.793,7.86,8.69,2,3/3/2021 13:05,3/3/2021,50,3,23.9,0,0,3/3/2021 13:00,0,3/3/2021 13:00,1:00 PM,20.59,0.185,0.167,0.139,2190,839,47,1737,666,38,0.793,10.55,4.045,0.228,2,2,0,2,0,0,0,0,2,0,2,0,0,0,830707,6,0,8.69,7.86,0,0,23.8,F
C57 C12 F0,23.8,BOX 4_4,13:15,2227,1784,10.748,0.801,7.86,8.69,7,3/3/2021 13:15,3/3/2021,50,3,23.8,0,0,3/3/2021 13:00,0,3/3/2021 13:00,1:00 PM,20.58,0.188,0.17,0.142,2227,854,48,1784,684,39,0.801,10.748,4.12,0.232,7,3,0,3,4,0,4,40,7,0,7,0,0,0,830722,15,0,8.69,7.86,0,0,23.9,F
C57 C12 F0,23.9,BOX 4_4,13:25,2029,1601,9.766,0.789,7.86,8.69,0,3/3/2021 13:25,3/3/2021,50,3,23.9,0,0,3/3/2021 13:00,0,3/3/2021 13:00,1:00 PM,20.6,0.174,0.156,0.129,2029,778,44,1601,614,35,0.789,9.766,3.744,0.211,0,0,0,0,0,0,0,3,0,0,0,0,0,0,830722,0,0,8.69,7.86,0,0,23.9,F
C57 C12 F0,23.8,BOX 4_4,13:35,2097,1662,10.101,0.792,7.86,8.69,0,3/3/2021 13:35,3/3/2021,50,3,23.8,1,0,3/3/2021 13:00,1,3/3/2021 13:30,1:30 PM,20.59,0.179,0.16,0.132,2097,804,45,1662,637,36,0.792,10.101,3.872,0.218,0,0,0,0,0,0,0,12,0,0,0,0,0,0,830722,0,0,8.69,7.86,0,0,23.8,F
C57 C12 F0,23.8,BOX 4_4,13:45,2075,1690,10.047,0.815,7.86,8.69,0,3/3/2021 13:45,3/3/2021,50,3,23.8,0,0,3/3/2021 13:00,0,3/3/2021 13:30,1:30 PM,20.59,0.181,0.159,0.135,2075,796,45,1690,648,37,0.815,10.047,3.852,0.217,0,0,0,0,0,0,0,7,0,0,0,0,0,0,830722,0,0,8.69,7.86,0,0,23.9,F
C57 C12 F0,23.8,BOX 4_4,13:55,2021,1657,9.799,0.82,7.86,8.69,3,3/3/2021 13:55,3/3/2021,50,3,23.8,0,0,3/3/2021 13:00,0,3/3/2021 13:30,1:30 PM,20.59,0.18,0.157,0.133,2021,775,44,1657,635,36,0.82,9.799,3.757,0.212,3,1,1,0,2,0,2,42,3,1,2,0,0,0,830728,6,0,8.69,7.86,0,0,23.8,F
C57 C12 F0,23.7,BOX 4_4,14:05,2396,1977,11.628,0.825,7.86,8.69,57,3/3/2021 14:05,3/3/2021,51,3,23.7,0,0,3/3/2021 14:00,0,3/3/2021 14:00,2:00 PM,20.57,0.204,0.185,0.158,2396,918,52,1977,758,43,0.825,11.628,4.458,0.251,57,57,0,57,0,0,0,14,57,0,57,0,0,0,831118,390,1,8.69,7.86,0,0,23.8,F
C57 C12 F0,23.8,BOX 4_4,14:15,2435,1940,11.743,0.797,7.86,8.69,5,3/3/2021 14:15,3/3/2021,51,3,23.8,1,4,3/3/2021 14:00,5,3/3/2021 14:00,2:00 PM,20.56,0.201,0.187,0.156,2435,934,53,1940,744,42,0.797,11.743,4.502,0.254,5,3,0,3,2,0,2,0,5,0,5,0,0,0,831136,18,0,8.69,7.86,0,0,23.8,F
C57 C12 F0,23.7,BOX 4_4,14:25,2264,1799,10.912,0.795,7.86,8.69,3,3/3/2021 14:25,3/3/2021,51,3,23.7,0,0,3/3/2021 14:00,0,3/3/2021 14:00,2:00 PM,20.58,0.19,0.174,0.145,2264,868,49,1799,690,39,0.795,10.912,4.183,0.236,3,0,0,0,3,0,3,0,3,0,3,0,0,0,831136,0,0,8.69,7.86,0,0,23.7,F
C57 C12 F0,23.6,BOX 4_4,14:35,2449,1970,11.829,0.805,7.86,8.69,17,3/3/2021 14:35,3/3/2021,51,3,23.6,2,0,3/3/2021 14:00,2,3/3/2021 14:30,2:30 PM,20.56,0.203,0.188,0.158,2449,939,53,1970,755,43,0.805,11.829,4.535,0.256,17,5,1,4,12,4,8,25,17,5,12,0,0,0,831157,21,0,8.69,7.86,0,0,23.8,F
C57 C12 F0,23.6,BOX 4_4,14:45,2471,2012,11.963,0.814,7.86,8.69,4,3/3/2021 14:45,3/3/2021,51,3,23.6,0,0,3/3/2021 14:00,0,3/3/2021 14:30,2:30 PM,20.56,0.209,0.193,0.164,2471,947,53,2012,771,43,0.814,11.963,4.586,0.258,4,0,0,0,4,0,4,21,4,0,4,0,0,0,831157,0,0,8.69,7.86,0,0,23.7,F
C57 C12 F0,23.7,BOX 4_4,14:55,2354,1859,11.333,0.79,7.86,8.69,22,3/3/2021 14:55,3/3/2021,51,3,23.7,0,0,3/3/2021 14:00,0,3/3/2021 14:30,2:30 PM,20.57,0.194,0.18,0.149,2354,902,51,1859,713,40,0.79,11.333,4.345,0.245,22,10,2,8,12,0,12,6,22,2,20,0,0,0,831219,62,0,8.69,7.86,0,0,23.6,F
C57 C12 F0,23.6,BOX 4_4,15:05,2357,1878,11.365,0.797,7.86,8.69,32,3/3/2021 15:05,3/3/2021,52,3,23.6,3,0,3/3/2021 15:00,3,3/3/2021 15:00,3:00 PM,20.57,0.196,0.18,0.15,2357,904,51,1878,720,41,0.797,11.365,4.357,0.245,32,19,0,19,13,0,13,13,32,0,32,0,0,0,831502,283,0,8.69,7.86,0,0,23.6,F
C57 C12 F0,23.8,BOX 4_4,15:15,2301,1803,11.063,0.783,7.86,8.69,27,3/3/2021 15:15,3/3/2021,52,3,23.8,1,0,3/3/2021 15:00,1,3/3/2021 15:00,3:00 PM,20.57,0.193,0.177,0.146,2301,882,50,1803,691,39,0.783,11.063,4.241,0.239,27,27,0,27,0,0,0,0,27,0,27,0,0,0,832171,669,1,8.69,7.86,0,0,23.7,F
C57 C12 F0,23.6,BOX 4_4,15:25,2279,1803,10.975,0.791,7.86,8.69,66,3/3/2021 15:25,3/3/2021,52,3,23.6,0,0,3/3/2021 15:00,0,3/3/2021 15:00,3:00 PM,20.58,0.19,0.174,0.144,2279,874,49,1803,691,39,0.791,10.975,4.207,0.237,66,64,3,61,2,0,2,0,66,3,63,0,0,0,832485,314,1,8.69,7.86,0,0,23.6,F
C57 C12 F0,23.2,BOX 4_4,15:35,2325,1817,11.174,0.782,7.86,8.69,15,3/3/2021 15:35,3/3/2021,52,3,23.2,142,165,3/3/2021 15:00,307,3/3/2021 15:30,3:30 PM,20.58,0.192,0.178,0.146,2325,891,50,1817,697,39,0.782,11.174,4.284,0.241,15,4,1,3,11,0,11,3,15,1,14,0,0,0,832522,37,0,8.69,7.86,0,0,23.8,F
C57 C12 F0,23.2,BOX 4_4,15:45,2427,1854,11.615,0.764,7.86,8.69,16,3/3/2021 15:45,3/3/2021,52,3,23.2,210,234,3/3/2021 15:00,444,3/3/2021 15:30,3:30 PM,20.57,0.194,0.184,0.148,2427,930,52,1854,711,40,0.764,11.615,4.453,0.251,16,0,0,0,16,0,16,19,16,0,16,0,0,0,832523,1,0,8.69,7.86,0,0,23.6,F
C57 C12 F0,23,BOX 4_4,15:55,3288,2735,15.984,0.832,7.86,8.7,511,3/3/2021 15:55,3/3/2021,52,3,23,129,93,3/3/2021 15:00,222,3/3/2021 15:30,3:30 PM,20.5,0.265,0.255,0.22,3288,1261,71,2735,1049,59,0.832,15.984,6.128,0.345,511,237,142,95,274,165,109,114,318,179,139,193,128,65,835749,3226,5,8.7,7.86,0,0,23.2,F
C57 C12 F0,23.2,BOX 4_4,16:05,3561,3069,17.428,0.862,7.86,8.7,738,3/3/2021 16:05,3/3/2021,53,3,23.2,21,8,3/3/2021 16:00,29,3/3/2021 16:00,4:00 PM,20.47,0.293,0.277,0.246,3561,1365,77,3069,1177,66,0.862,17.428,6.681,0.376,738,352,210,142,386,234,152,168,402,255,147,336,189,147,839982,4233,7,8.7,7.86,0,0,23.2,F
C57 C12 F0,23.1,BOX 4_4,16:15,3214,2667,15.615,0.83,7.86,8.7,400,3/3/2021 16:15,3/3/2021,53,3,23.1,2,3,3/3/2021 16:00,5,3/3/2021 16:00,4:00 PM,20.51,0.26,0.248,0.213,3214,1232,69,2667,1022,58,0.83,15.615,5.986,0.337,400,222,129,93,178,93,85,81,325,171,154,75,51,24,842100,2118,4,8.7,7.86,0,0,23,F
C57 C12 F0,23.1,BOX 4_4,16:25,3066,2695,15.064,0.879,7.86,8.7,121,3/3/2021 16:25,3/3/2021,53,3,23.1,0,2,3/3/2021 16:00,2,3/3/2021 16:00,4:00 PM,20.51,0.264,0.241,0.218,3066,1175,66,2695,1033,58,0.879,15.064,5.775,0.325,121,55,21,34,66,8,58,75,121,29,92,0,0,0,843122,1022,2,8.7,7.86,0,0,23.2,F
C57 C12 F0,23.2,BOX 4_4,16:35,2552,2082,12.361,0.816,7.86,8.7,54,3/3/2021 16:35,3/3/2021,53,3,23.2,0,0,3/3/2021 16:00,0,3/3/2021 16:30,4:30 PM,20.55,0.214,0.197,0.167,2552,978,55,2082,798,45,0.816,12.361,4.739,0.267,54,10,2,8,44,3,41,25,54,5,49,0,0,0,843322,200,0,8.7,7.86,0,0,23.1,F
C57 C12 F0,23.2,BOX 4_4,16:45,2240,1796,10.816,0.802,7.86,8.7,7,3/3/2021 16:45,3/3/2021,53,3,23.2,0,0,3/3/2021 16:00,0,3/3/2021 16:30,4:30 PM,20.58,0.191,0.171,0.143,2240,859,48,1796,689,39,0.802,10.816,4.146,0.234,7,0,0,0,7,2,5,7,7,2,5,0,0,0,843328,6,0,8.7,7.86,0,0,23.1,F
C57 C12 F0,23.2,BOX 4_4,16:55,2364,1753,11.254,0.742,7.86,8.7,2,3/3/2021 16:55,3/3/2021,53,3,23.2,0,0,3/3/2021 16:00,0,3/3/2021 16:30,4:30 PM,20.58,0.187,0.179,0.14,2364,906,51,1753,672,38,0.742,11.254,4.314,0.243,2,1,0,1,1,0,1,29,2,0,2,0,0,0,843330,2,0,8.7,7.86,0,0,23.2,F
C57 C12 F0,23.1,BOX 4_4,17:05,2627,1997,12.562,0.76,7.86,8.7,20,3/3/2021 17:05,3/3/2021,54,3,23.1,0,0,3/3/2021 17:00,0,3/3/2021 17:00,5:00 PM,20.56,0.205,0.2,0.16,2627,1007,57,1997,765,43,0.76,12.562,4.816,0.271,20,1,0,1,19,0,19,29,20,0,20,0,0,0,843332,2,0,8.7,7.86,0,0,23.2,F
C57 C12 F0,22.9,BOX 4_4,17:15,2499,1913,11.962,0.765,7.86,8.7,47,3/3/2021 17:15,3/3/2021,54,3,22.9,32,55,3/3/2021 17:00,87,3/3/2021 17:00,5:00 PM,20.56,0.198,0.19,0.153,2499,958,54,1913,733,41,0.765,11.962,4.586,0.258,47,20,0,20,27,0,27,42,47,0,47,0,0,0,843406,74,0,8.7,7.86,0,0,23.2,F
C57 C12 F0,22.9,BOX 4_4,17:25,2054,1578,9.839,0.768,7.86,8.7,13,3/3/2021 17:25,3/3/2021,54,3,22.9,1,37,3/3/2021 17:00,38,3/3/2021 17:00,5:00 PM,20.6,0.171,0.156,0.126,2054,787,44,1578,605,34,0.768,9.839,3.772,0.213,13,7,0,7,6,0,6,31,13,0,13,0,0,0,843436,30,0,8.7,7.86,0,0,23.1,F
C57 C12 F0,21.5,BOX 4_4,17:35,1983,1487,9.459,0.75,7.86,8.7,164,3/3/2021 17:35,3/3/2021,54,3,21.5,200,198,3/3/2021 17:00,398,3/3/2021 17:30,5:30 PM,20.6,0.165,0.15,0.119,1983,760,43,1487,570,32,0.75,9.459,3.626,0.204,164,58,32,26,106,55,51,91,109,54,55,55,33,22,844264,827,1,8.7,7.86,0,0,22.9,F
C57 C12 F0,21.5,BOX 4_4,17:45,2365,1913,11.435,0.809,7.86,8.7,175,3/3/2021 17:45,3/3/2021,54,3,21.5,323,293,3/3/2021 17:00,616,3/3/2021 17:30,5:30 PM,20.57,0.2,0.182,0.154,2365,907,51,1913,733,41,0.809,11.435,4.384,0.247,175,5,1,4,170,37,133,29,175,38,137,0,0,0,845025,761,1,8.7,7.86,0,0,22.9,F
C57 C12 F0,21.5,BOX 4_4,17:55,3358,2665,16.183,0.794,7.86,8.7,618,3/3/2021 17:55,3/3/2021,54,3,21.5,275,141,3/3/2021 17:00,416,3/3/2021 17:30,5:30 PM,20.49,0.261,0.259,0.215,3358,1287,73,2665,1022,58,0.794,16.183,6.204,0.35,618,292,200,92,326,198,128,184,439,282,157,179,116,63,847874,2849,5,8.7,7.86,0,0,21.5,F
C57 C12 F0,21.8,BOX 4_4,18:05,2695,2155,13.002,0.8,7.86,8.7,906,3/3/2021 18:05,3/3/2021,55,3,21.8,288,280,3/3/2021 18:00,568,3/3/2021 18:00,6:00 PM,20.54,0.219,0.207,0.173,2695,1033,58,2155,826,47,0.8,13.002,4.985,0.281,906,447,323,124,459,293,166,295,466,343,123,440,273,167,853709,5835,10,8.7,7.86,0,0,21.5,F
C57 C12 F0,21.8,BOX 4_4,18:15,3148,2615,15.299,0.831,7.86,8.7,679,3/3/2021 18:15,3/3/2021,55,3,21.8,171,154,3/3/2021 18:00,325,3/3/2021 18:00,6:00 PM,20.51,0.256,0.244,0.21,3148,1207,68,2615,1003,56,0.831,15.299,5.865,0.33,679,422,275,147,257,141,116,327,328,217,111,351,199,152,857527,3818,6,8.7,7.86,0,0,21.5,F
C57 C12 F0,21.8,BOX 4_4,18:25,3348,2824,16.319,0.844,7.86,8.7,871,3/3/2021 18:25,3/3/2021,55,3,21.8,183,199,3/3/2021 18:00,382,3/3/2021 18:00,6:00 PM,20.49,0.272,0.258,0.225,3348,1284,72,2824,1083,61,0.844,16.319,6.256,0.352,871,410,288,122,461,280,181,362,411,300,111,460,268,192,862300,4773,8,8.7,7.86,0,0,21.8,F
C57 C12 F0,21.8,BOX 4_4,18:35,3190,2580,15.428,0.809,7.86,8.7,536,3/3/2021 18:35,3/3/2021,55,3,21.8,159,126,3/3/2021 18:00,285,3/3/2021 18:30,6:30 PM,20.51,0.253,0.244,0.206,3190,1223,69,2580,989,56,0.809,15.428,5.914,0.333,536,287,171,116,249,154,95,373,197,131,66,339,194,145,865409,3109,5,8.7,7.86,0,0,21.8,F
C57 C12 F0,21.8,BOX 4_4,18:45,2927,2516,14.319,0.86,7.88,8.7,580,3/3/2021 18:45,3/3/2021,55,3,21.8,72,11,3/3/2021 18:00,83,3/3/2021 18:30,6:30 PM,20.52,0.249,0.229,0.203,2927,1122,63,2516,965,54,0.86,14.319,5.489,0.309,580,262,183,79,318,199,119,457,275,193,82,305,189,116,868623,3214,5,8.7,7.88,0,0,21.8,F
C57 C12 F0,21.8,BOX 4_4,18:55,3076,2555,14.95,0.831,7.92,8.7,504,3/3/2021 18:55,3/3/2021,55,3,21.8,105,49,3/3/2021 18:00,154,3/3/2021 18:30,6:30 PM,20.51,0.258,0.245,0.211,3076,1179,66,2555,980,55,0.831,14.95,5.731,0.323,504,273,159,114,231,126,105,378,185,113,72,319,172,147,870594,1970,3,8.7,7.92,0,0,21.8,F
